TAG,Latitude,Longitude,COMMON,BOTANICAL,CAMPUS,DBH,STATUS,"Gross Carbon Sequestration (lb/yr)",Carbon Storage (lb),Pollution Removal (oz/yr),Avoided Runoff (cuft/yr)
851,42.34046035,-71.1621751,"cherry/plum, spp.",Prunus spp.,Brighton Campus,8,Living,15.7,229.9,4.2,7.4
852,42.34046673,-71.16214191,"cherry/plum, spp.",Prunus spp.,Brighton Campus,12,Living,27.9,617.6,7.8,13.7
853,42.3404914,-71.1621697,"pine, Austrian",Pinus nigra,Brighton Campus,23,Living,22.2,1021.8,8.9,15.6
854,42.34050438,-71.16217835,"pine, Austrian",Pinus nigra,Brighton Campus,17,Living,15.2,535.5,7.7,13.5
855,42.3405406,-71.16217118,"pine, Austrian",Pinus nigra,Brighton Campus,17,Living,15.2,535.5,7.7,13.5
856,42.34054324,-71.16218687,"pine, Austrian",Pinus nigra,Brighton Campus,17,Living,15.2,535.5,7.7,13.5
857,42.34054202,-71.16221131,"yew, spp.",Taxus spp.,Brighton Campus,7,Living,5.8,96,3,5.2
858,42.3405161,-71.16220272,"yew, spp.",Taxus spp.,Brighton Campus,10,Living,9.4,218.4,5.9,10.4
859,42.34050701,-71.1621923,"yew, spp.",Taxus spp.,Brighton Campus,3,Living,1.9,14.7,0.8,1.3
861,42.34049798,-71.16220456,"yew, spp.",Taxus spp.,Brighton Campus,5,Living,3.7,44.7,1.6,2.8
860,42.34048117,-71.16221163,"yew, spp.",Taxus spp.,Brighton Campus,9,Living,8.2,171,4.8,8.4
862,42.34044883,-71.16221878,"yew, spp.",Taxus spp.,Brighton Campus,7,Living,5.8,96,3,5.2
863,42.34058721,-71.16217267,"hemlock, eastern",Tsuga candensis,Brighton Campus,10,Living,11.2,233.4,7.1,12.5
864,42.34060521,-71.16212721,"hemlock, eastern",Tsuga candensis,Brighton Campus,16,Living,20.8,685.3,17,29.8
865,42.34062077,-71.16213585,"hemlock, eastern",Tsuga candensis,Brighton Campus,11,Living,12.7,290.3,8.5,14.9
866,42.34063254,-71.16217592,"hemlock, eastern",Tsuga candensis,Brighton Campus,10,Living,11.2,233.4,7.1,12.5
867,42.34064554,-71.16219679,"hemlock, eastern",Tsuga candensis,Brighton Campus,17,Living,22.5,786.9,18.7,32.8
868,42.34065215,-71.16224387,"hemlock, eastern",Tsuga candensis,Brighton Campus,17,Living,22.5,786.9,18.7,32.8
869,42.3406606,-71.16203268,"maple, Norway",Acer platanoides,Brighton Campus,18,Living,39.4,1437.7,19.2,33.6
870,42.34063713,-71.16197696,"oak, pin",Quercus palustris,Brighton Campus,34,Living,134.8,8396.2,24.5,43
871,42.34062577,-71.16191962,"maple, Norway",Acer platanoides,Brighton Campus,16,Living,34,1102.3,17.6,30.8
872,42.34083568,-71.16245166,"cherry/plum, spp.",Prunus spp.,Brighton Campus,3,Living,4,21.1,1.1,2
873,42.3408405,-71.16242969,"cherry/plum, spp.",Prunus spp.,Brighton Campus,3,Living,4,21.1,1.1,2
874,42.34083555,-71.16240558,"cherry/plum, spp.",Prunus spp.,Brighton Campus,3,Living,4,21.1,1.1,2
875,42.34083383,-71.16237487,"yew, spp.",Taxus spp.,Brighton Campus,36,Living,48.7,3598.1,22.7,39.8
876,42.34081103,-71.16237061,"yew, spp.",Taxus spp.,Brighton Campus,24,Living,30,1558.4,22.4,39.3
877,42.34078661,-71.16236854,"yew, spp.",Taxus spp.,Brighton Campus,21,Living,25.3,1169.9,19.9,34.9
878,42.34071659,-71.16236014,"yew, spp.",Taxus spp.,Brighton Campus,18,Living,20.7,833.8,16.6,29.1
879,42.34067419,-71.16233404,"yew, spp.",Taxus spp.,Brighton Campus,3,Living,1.9,14.7,0.8,1.3
880,42.34064505,-71.16238685,"yew, spp.",Taxus spp.,Brighton Campus,18,Living,20.7,833.8,16.6,29.1
881,42.34064333,-71.16235614,"yew, spp.",Taxus spp.,Brighton Campus,20,Living,23.8,1051.4,18.9,33.1
882,42.340653,-71.16232318,"hemlock, eastern",Tsuga candensis,Brighton Campus,16,Living,20.8,685.3,17,29.8
883,42.34069364,-71.16230322,"birch, gray",Betula populifolia,Brighton Campus,11,Living,24.9,498.7,7,12.2
884,42.34042332,-71.16226517,"maple, Norway",Acer platanoides,Brighton Campus,18,Living,39.4,1437.7,19.2,33.6
885,42.34039397,-71.16224558,"maple, Norway",Acer platanoides,Brighton Campus,3,Living,4.2,25.7,1.7,3
886,42.34040072,-71.16232672,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,20,Living,10.8,535.3,8.9,15.6
887,42.34037785,-71.16229832,"hemlock, eastern",Tsuga candensis,Brighton Campus,7,Removed,7,103,3.5,6.2
888,42.34030946,-71.16228991,"pine, Austrian",Pinus nigra,Brighton Campus,15,Living,12.9,406.6,6.9,12.1
889,42.34037793,-71.16232684,"hemlock, eastern",Tsuga candensis,Brighton Campus,15,Removed,19.1,591.4,15.2,26.7
890,42.34034202,-71.16229193,"pine, eastern white",Pinus strobus,Brighton Campus,17,Living,19.3,631.7,12.5,21.9
891,42.34032579,-71.16230957,"pine, Austrian",Pinus nigra,Brighton Campus,12,Living,9.6,247.4,5.4,9.4
892,42.34034381,-71.16234897,"pine, Austrian",Pinus nigra,Brighton Campus,17,Living,15.2,535.5,7.7,13.5
893,42.34036015,-71.16236862,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,2,Living,1.1,6.6,0.3,0.6
894,42.34037264,-71.16241176,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
895,42.34037198,-71.16245053,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
896,42.34036699,-71.16248268,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,5,Living,2.8,34.9,0.8,1.4
897,42.34037214,-71.16250605,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,5,Living,2.8,34.9,0.8,1.4
898,42.3403699,-71.16253644,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
899,42.34037312,-71.1625731,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
900,42.34037412,-71.16264852,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,2,Living,1.1,6.6,0.3,0.6
901,42.34036648,-71.16267492,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
902,42.34037268,-71.16268939,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
903,42.34037429,-71.16270928,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
904,42.34037279,-71.16272501,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
905,42.3403721,-71.16275539,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
906,42.34037997,-71.16279097,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
907,42.34038163,-71.16282658,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
908,42.34038247,-71.16284858,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
909,42.34038732,-71.16291141,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
910,42.34038736,-71.16292398,"arborvitae, eastern",Thuja occidentalis,Brighton Campus,3,Living,1.7,13.4,0.5,0.8
911,42.3403851,-71.16294809,stump,stump,Brighton Campus,19,Stump,46.5,1691.9,15.2,26.7
912,42.34036719,-71.16293876,"redcedar, eastern",Juniperus virginiana,Brighton Campus,6,Living,4.7,77,2.7,4.8
913,42.34036866,-71.16290942,"redcedar, eastern",Juniperus virginiana,Brighton Campus,6,Living,4.7,77,2.7,4.8
914,42.34036241,-71.16289792,stump,stump,Brighton Campus,24,Stump,64.9,2962.8,16.4,28.8
915,42.34036467,-71.16287277,stump,stump,Brighton Campus,26,Stump,72.8,3592.5,16.6,29.1
916,42.34036541,-71.16286124,stump,stump,Brighton Campus,10,Stump,18.6,366.9,8.1,14.2
917,42.34036537,-71.16284657,"pine, eastern white",Pinus strobus,Brighton Campus,13,Living,13.2,332.2,8,14.1
